time,actor,id,durationOrDestinationId
588,T,194,2
588,S,2,9
589,T,195,-1
589,T,195,3
591,S,1,16
594,T,196,-1
594,S,3,11
594,T,196,0
596,T,197,-1
596,S,0,11
596,T,197,3
597,T,198,-1
597,T,198,2
597,S,2,16
599,T,199,-1
599,T,199,2
604,T,200,-1
604,T,200,1
605,S,3,16
607,S,1,12
608,T,201,-1
608,T,201,0
608,S,0,12
609,T,202,-1
609,T,202,0
613,S,2,7
614,T,203,-1
614,T,203,1
615,T,204,-1
615,T,204,3
619,T,205,-1
619,S,1,16
619,T,205,2
620,T,206,-1
620,S,0,16
620,S,2,16
620,T,206,0
621,S,3,9
625,T,207,-1
625,T,207,1
629,T,208,-1
629,T,208,3
630,T,209,-1
630,S,3,15
630,T,209,3
634,T,210,-1
634,T,210,2
635,S,1,13
636,S,2,9
636,S,0,16
639,T,211,-1
639,T,211,2
641,T,212,-1
641,T,212,0
642,T,213,-1
642,T,213,1
645,S,2,9
645,S,3,16
647,T,214,-1
647,T,214,2
648,S,1,12
650,T,215,-1
650,T,215,3
652,S,0,16
654,T,216,-1
654,S,2,9
654,T,216,1
655,T,217,-1
655,T,217,0
659,T,218,-1
659,T,218,2
660,S,1,8
661,S,3,11
663,S,2,9
664,T,219,-1
664,T,219,2
668,T,220,-1
668,T,220,1
668,S,1,10
668,S,0,13
669,T,221,-1
669,T,221,3
672,S,3,10
672,S,2,10
674,T,222,-1
674,T,222,3
678,T,223,-1
678,T,223,1
678,S,1,7
682,S,3,13
683,T,224,-1
683,T,224,0
683,S,0,12
687,T,225,-1
687,T,225,1
687,S,1,16
688,T,226,-1
688,T,226,2
688,S,2,8
693,T,227,-1
693,T,227,2
694,T,228,-1
694,T,228,0
695,T,229,-1
695,S,0,8
695,T,229,3
695,S,3,9
696,T,230,-1
696,S,2,12
696,T,230,1
697,T,231,-1
697,T,231,0
698,T,232,-1
698,T,232,3
702,T,233,-1
702,T,233,2
703,T,234,-1
703,S,0,14
703,S,1,16
703,T,234,1
704,S,3,12
708,T,235,-1
708,S,2,5
708,T,235,0
711,T,236,-1
