time,actor,id,durationOrDestinationId
1593,T,531,2
1593,S,2,16
1594,T,532,-1
1594,T,532,4
1594,S,4,7
1596,T,533,-1
1596,T,533,1
1596,S,1,15
1601,T,534,-1
1601,T,534,3
1601,S,3,16
1605,T,535,-1
1605,T,535,0
1605,S,0,9
1607,T,536,-1
1607,T,536,4
1607,S,4,5
1610,T,537,-1
1610,T,537,2
1610,S,2,14
1614,T,538,-1
1614,T,538,0
1614,S,0,9
1618,T,539,-1
1618,T,539,3
1618,S,3,6
1621,T,540,-1
1621,T,540,1
1621,S,1,7
1623,T,541,-1
1623,T,541,0
1623,S,0,8
1625,T,542,-1
1625,T,542,2
1625,S,2,11
1629,T,543,-1
1629,T,543,1
1629,S,1,15
1631,T,544,-1
1631,T,544,0
1631,S,0,14
1632,T,545,-1
1632,T,545,3
1632,S,3,13
1633,T,546,-1
1633,T,546,4
1633,S,4,11
1637,T,547,-1
1637,T,547,2
1637,S,2,6
1639,T,548,-1
1641,T,549,-1
1643,T,548,2
1643,S,2,12
1644,T,550,-1
1644,T,549,1
1644,S,1,9
1644,T,550,4
1644,S,4,10
1645,T,551,-1
1645,T,551,3
1645,S,3,8
1648,T,552,-1
1648,T,552,0
1648,S,0,11
1653,T,553,-1
1653,T,553,3
1653,S,3,10
1658,T,554,-1
1658,T,554,1
1658,S,1,7
1660,T,555,-1
1660,T,555,2
1660,S,2,7
1662,T,556,-1
1662,T,556,0
1662,S,0,8
1664,T,557,-1
1664,T,557,3
1664,S,3,7
1665,T,558,-1
1665,T,558,1
1665,S,1,16
1670,T,559,-1
1670,T,559,0
1670,S,0,14
1671,T,560,-1
1671,T,560,3
1671,S,3,6
1673,T,561,-1
1673,T,561,2
1673,S,2,16
1674,T,562,-1
1674,T,562,4
1674,S,4,13
1679,T,563,-1
1679,T,563,3
1679,S,3,7
1680,T,564,-1
1681,T,564,1
1681,S,1,15
1684,T,565,-1
1684,T,565,0
1684,S,0,6
1686,T,566,-1
1686,T,566,3
1686,S,3,5
1687,T,567,-1
1687,T,567,4
1687,S,4,6
1691,T,568,-1
1691,T,568,0
1691,S,0,7
1692,T,569,-1
1692,T,569,3
1692,S,3,15
1695,T,570,-1
1695,T,570,2
1695,S,2,15
1697,T,571,-1
1697,T,571,1
1697,S,1,16
1699,T,572,-1
1699,T,572,0
1699,S,0,12
1704,T,573,-1
1704,T,573,4
1704,S,4,15
1708,T,574,-1
1708,T,574,3
1708,S,3,10
1712,T,575,-1
1712,T,575,2
1712,S,2,12
1717,T,576,-1
1717,T,576,0
1717,S,0,8
1722,T,577,-1
1722,T,577,3
1722,S,3,16
1724,T,578,-1
1724,T,578,1
1724,S,1,15
1728,T,579,-1
1728,T,579,0
1728,S,0,16
1732,T,580,-1
1732,T,580,2
1732,S,2,12
1734,T,581,-1
1734,T,581,4
1734,S,4,12
1739,T,582,-1
1739,T,582,1
1739,S,1,8
1741,T,583,-1
1741,T,583,3
1741,S,3,9
1746,T,584,-1
1746,T,584,0
1746,S,0,12
1749,T,585,-1
1749,T,585,2
1749,S,2,13
1751,T,586,-1
1751,T,586,3
1751,S,3,10
1756,T,587,-1
1756,T,587,1
1756,S,1,12
1761,T,588,-1
1761,T,588,0
1761,S,0,8
1763,T,589,-1
1763,T,589,3
1763,S,3,14
1768,T,590,-1
1768,T,590,1
1768,S,1,15
1770,T,591,-1
1770,T,591,0
1770,S,0,16
1771,T,592,-1
1771,T,592,2
1771,S,2,13
1776,T,593,-1
1776,T,593,4
1776,S,4,9
1780,T,594,-1
1780,T,594,3
1780,S,3,13
1785,T,595,-1
1785,T,595,1
1785,S,1,5
1787,T,596,-1
1787,T,596,2
1787,S,2,13
1788,T,597,-1
1788,T,597,0
1788,S,0,9
1790,T,598,-1
1790,T,598,1
1790,S,1,12
1792,T,599,-1
1792,T,599,4
1792,S,4,6
1796,T,600,-1
1796,T,600,3
1796,S,3,13
1797,T,601,-1
1797,T,601,0
1797,S,0,6
1801,T,602,-1
1801,T,602,2
1801,S,2,6
1805,T,603,-1
1805,T,603,1
1805,S,1,13
1810,T,604,-1
1810,T,604,3
1810,S,3,15
1815,T,605,-1
1815,T,605,2
1815,S,2,7
1817,T,606,-1
1817,T,606,0
1817,S,0,8
1818,T,607,-1
1818,T,607,1
1818,S,1,9
1819,T,608,-1
1819,T,608,4
1819,S,4,14
1824,T,609,-1
1824,T,609,2
1824,S,2,6
1828,T,610,-1
1828,T,610,0
1828,S,0,16
1831,T,611,-1
1831,T,611,2
1831,S,2,13
1832,T,612,-1
1832,T,612,1
1832,S,1,15
1834,T,613,-1
1834,T,613,3
1834,S,3,7
1838,T,614,-1
1838,T,614,4
1838,S,4,13
1840,T,615,-1
1841,T,615,3
1841,S,3,16
1845,T,616,-1
1845,T,616,0
1845,S,0,11
1850,T,617,-1
1850,T,617,1
1850,S,1,15
1852,T,618,-1
1852,T,618,2
1852,S,2,11
1853,T,619,-1
1853,T,619,4
1853,S,4,10
1855,T,620,-1
1856,T,621,-1
1856,T,620,0
1856,S,0,16
1857,T,621,3
1857,S,3,11
1860,T,622,-1
1862,T,623,-1
1863,T,624,-1
1863,T,622,2
1863,S,2,9
1863,T,623,4
1863,S,4,11
1865,T,625,-1
1865,T,624,1
1865,S,1,10
1868,T,626,-1
1868,T,625,3
1868,S,3,10
1872,T,627,-1
1872,T,626,0
1872,S,0,9
1872,T,627,2
1872,S,2,10
1877,T,628,-1
1877,T,628,1
1877,S,1,12
1882,T,629,-1
1882,T,629,0
1882,S,0,7
1885,T,630,-1
1885,T,630,3
1885,S,3,6
1888,T,631,-1
1888,T,631,2
1888,S,2,9
1892,T,632,-1
1892,T,632,3
1892,S,3,15
1894,T,633,-1
1894,T,633,1
1894,S,1,13
1897,T,634,-1
1897,T,634,0
1897,S,0,5
1899,T,635,-1
1899,T,635,2
1899,S,2,7
1902,T,636,-1
1902,T,636,0
1902,S,0,5
1904,T,637,-1
1904,T,637,4
1904,S,4,5
1906,T,638,-1
1906,T,638,2
1906,S,2,11
1907,T,639,-1
1907,T,639,1
1907,S,1,10
1908,T,640,-1
1908,T,640,3
1908,S,3,9
1909,T,641,-1
1909,T,641,0
1909,S,0,16
1911,T,642,-1
1911,T,642,4
1911,S,4,13
1914,T,643,-1
1916,T,644,-1
1917,T,643,1
1917,S,1,10
1917,T,644,3
1917,S,3,13
1921,T,645,-1
1921,T,645,2
1921,S,2,16
1922,T,646,-1
1924,T,646,4
1924,S,4,8
1927,T,647,-1
1927,T,647,1
1927,S,1,14
1928,T,648,-1
1928,T,648,0
1928,S,0,8
1930,T,649,-1
1930,T,649,3
1930,S,3,11
1932,T,650,-1
1932,T,650,4
1932,S,4,16
1935,T,651,-1
1936,T,651,0
1936,S,0,12
1939,T,652,-1
1939,T,652,2
1939,S,2,10
1943,T,653,-1
1943,T,653,1
1943,S,1,15
1945,T,654,-1
1945,T,654,3
1945,S,3,12
1948,T,655,-1
1948,T,655,0
1948,S,0,5
1949,T,656,-1
1949,T,656,2
1949,S,2,14
1950,T,657,-1
1950,T,657,4
1950,S,4,15
1955,T,658,-1
1955,T,658,0
1955,S,0,13
1956,T,659,-1
1957,T,659,3
1957,S,3,8
1961,T,660,-1
1961,T,660,1
1961,S,1,6
1964,T,661,-1
1964,T,661,2
1964,S,2,14
1968,T,662,-1
1968,T,662,0
1968,S,0,12
1973,T,663,-1
1973,T,663,3
1973,S,3,10
1976,T,664,-1
1976,T,664,1
1976,S,1,14
1977,T,665,-1
1977,T,665,4
1977,S,4,12
1979,T,666,-1
1979,T,666,2
1979,S,2,15
1984,T,667,-1
1984,T,667,0
1984,S,0,10
1985,T,668,-1
1985,T,668,3
1985,S,3,8
1990,T,669,-1
1990,T,669,1
1990,S,1,16
1995,T,670,-1
1995,T,670,3
1995,S,3,5
1996,T,671,-1
1996,T,671,0
1996,S,0,16
2001,T,672,-1
2001,T,672,3
2001,S,3,8
2006,T,673,-1
2006,T,673,2
2006,S,2,12
2009,T,674,-1
2009,T,674,3
2009,S,3,10
2010,T,675,-1
2010,T,675,1
2010,S,1,7
2012,T,676,-1
2012,T,676,0
2012,S,0,7
2017,T,677,-1
2017,T,677,1
2017,S,1,9
2020,T,678,-1
2020,T,678,0
2020,S,0,14
2025,T,679,-1
2025,T,679,2
2025,S,2,8
2030,T,680,-1
2030,T,680,3
2030,S,3,11
2031,T,681,-1
2031,T,681,1
2031,S,1,15
2032,T,682,-1
2032,T,682,4
2032,S,4,13
2037,T,683,-1
2037,T,683,0
2037,S,0,5
2042,T,684,-1
2042,T,684,0
2042,S,0,14
2044,T,685,-1
2044,T,685,2
2044,S,2,8
2045,T,686,-1
2045,T,686,3
2045,S,3,10
2046,T,687,-1
2046,T,687,1
2046,S,1,7
2048,T,688,-1
2048,T,688,4
2048,S,4,15
2052,T,689,-1
2052,T,689,2
2052,S,2,11
2055,T,690,-1
2055,T,690,1
2055,S,1,14
2057,T,691,-1
2057,T,691,0
2057,S,0,10
2058,T,692,-1
2058,T,692,3
2058,S,3,13
2059,T,693,-1
2063,T,694,-1
2063,T,693,2
2063,S,2,6
2063,T,694,4
2063,S,4,6
2066,T,695,-1
2067,T,695,0
2067,S,0,14
2069,T,696,-1
2069,T,696,2
2069,S,2,12
2072,T,697,-1
2072,T,697,3
2072,S,3,6
2076,T,698,-1
2076,T,698,1
2076,S,1,10
2079,T,699,-1
2079,T,699,3
2079,S,3,14
2081,T,700,-1
2081,T,700,0
2081,S,0,16
2084,T,701,-1
2084,T,701,2
2084,S,2,8
2089,T,702,-1
2089,T,702,1
2089,S,1,8
2091,T,703,-1
2091,T,703,4
2091,S,4,14
2094,T,704,-1
2094,T,704,3
2094,S,3,9
2095,T,705,-1
2095,T,705,2
2095,S,2,7
2100,T,706,-1
2100,T,706,0
2100,S,0,10
2103,T,707,-1
2103,T,707,1
2103,S,1,6
2105,T,708,-1
2105,T,708,2
2105,S,2,15
2108,T,709,-1
2108,T,709,3
2108,S,3,7
2110,T,710,-1
2110,T,710,0
2110,S,0,13
2113,T,711,-1
2113,T,711,1
2113,S,1,8
2116,T,712,-1
2116,T,712,3
2116,S,3,16
2121,T,713,-1
2121,T,713,1
2121,S,1,7
2124,T,714,-1
2124,T,714,0
2124,S,0,9
2128,T,715,-1
2128,T,715,2
2128,S,2,5
2131,T,716,-1
2131,T,716,1
2131,S,1,10
2132,T,717,-1
2132,T,717,3
2132,S,3,13
2135,T,718,-1
2135,T,718,2
2135,S,2,16
2140,T,719,-1
2140,T,719,0
2140,S,0,10
2142,T,720,-1
2142,T,720,1
2142,S,1,7
2143,T,721,-1
2143,T,721,4
2143,S,4,13
2148,T,722,-1
2148,T,722,3
2148,S,3,16
2150,T,723,-1
2150,T,723,1
2150,S,1,15
2153,T,724,-1
2153,T,724,2
2153,S,2,14
2154,T,725,-1
2154,T,725,0
2154,S,0,15
2157,T,726,-1
2157,T,726,4
2157,S,4,8
2159,T,727,-1
2160,T,728,-1
2164,T,727,3
2164,S,3,6
2165,T,729,-1
2165,T,729,4
2165,S,4,10
2165,T,728,1
2165,S,1,14
2167,T,730,-1
2167,T,730,2
2167,S,2,13
2172,T,731,-1
2172,T,731,3
2172,S,3,5
2176,T,732,-1
2176,T,732,0
2176,S,0,14
2181,T,733,-1
2181,T,733,3
2181,S,3,15
2185,T,734,-1
2185,T,734,1
2185,S,1,9
2187,T,735,-1
2187,T,735,2
2187,S,2,9
2189,T,736,-1
2189,T,736,4
2189,S,4,6
2194,T,737,-1
2194,T,737,1
2194,S,1,16
2195,T,738,-1
2195,T,738,0
2195,S,0,13
2200,T,739,-1
2200,T,739,3
2200,S,3,15
2205,T,740,-1
2205,T,740,2
2205,S,2,5
2210,T,741,-1
2210,T,741,1
2210,S,1,10
2211,T,742,-1
2211,T,742,0
2211,S,0,9
2215,T,743,-1
2215,T,743,2
2215,S,2,15
2218,T,744,-1
2218,T,744,3
2218,S,3,14
2222,T,745,-1
2222,T,745,1
2222,S,1,15
2226,T,746,-1
2226,T,746,0
2226,S,0,8
2228,T,747,-1
2228,T,747,4
2228,S,4,8
2231,T,748,-1
2231,T,748,2
2231,S,2,15
2233,T,749,-1
2233,T,749,3
2233,S,3,14
2235,T,750,-1
2235,T,750,0
2235,S,0,12
2236,T,751,-1
2236,T,751,4
2236,S,4,13
2237,T,752,-1
2237,T,752,1
2237,S,1,9
2240,T,753,-1
2241,T,754,-1
2246,T,755,-1
2246,T,754,2
2246,S,2,7
2246,T,753,1
2246,S,1,11
2247,T,756,-1
2247,T,756,3
2247,S,3,5
2247,T,755,0
2247,S,0,7
2249,T,757,-1
2249,T,757,4
2249,S,4,14
2251,T,758,-1
2252,T,758,3
2252,S,3,14
2256,T,759,-1
2256,T,759,0
2256,S,0,16
2260,T,760,-1
2260,T,760,1
2260,S,1,7
2263,T,761,-1
2263,T,761,2
2263,S,2,12
2267,T,762,-1
2267,T,762,3
2267,S,3,6
2271,T,763,-1
2271,T,763,1
2271,S,1,16
2273,T,764,-1
2273,T,764,0
2273,S,0,16
2274,T,765,-1
2274,T,765,3
2274,S,3,5
2275,T,766,-1
2275,T,766,2
2275,S,2,10
2277,T,767,-1
2277,T,767,4
2277,S,4,15
2281,T,768,-1
2281,T,768,3
2281,S,3,13
2284,T,769,-1
2285,T,769,2
2285,S,2,13
2286,T,770,-1
2287,T,771,-1
2287,T,770,1
2287,S,1,13
2289,T,771,0
2289,S,0,16
2292,T,772,-1
2292,T,772,4
2292,S,4,7
2295,T,773,-1
2295,T,773,3
2295,S,3,9
2298,T,774,-1
2298,T,774,2
2298,S,2,16
2301,T,775,-1
2301,T,775,1
2301,S,1,13
2302,T,776,-1
2302,T,776,4
2302,S,4,9
2303,T,777,-1
2304,T,777,3
2304,S,3,11
2306,T,778,-1
2306,T,778,0
2306,S,0,16
2309,T,779,-1
2311,T,779,4
2311,S,4,11
2312,T,780,-1
2313,T,781,-1
2314,T,781,1
2314,S,1,7
2314,T,780,2
2314,S,2,16
2317,T,782,-1
2317,T,782,3
2317,S,3,6
2318,T,783,-1
2320,T,784,-1
2321,T,783,1
2321,S,1,7
2322,T,785,-1
2322,T,784,0
2322,S,0,6
2322,T,785,4
2322,S,4,6
2325,T,786,-1
2325,T,786,3
2325,S,3,12
2330,T,787,-1
2330,T,787,0
2330,S,0,15
2335,T,788,-1
2335,T,788,1
2335,S,1,8
2337,T,789,-1
2337,T,789,3
2337,S,3,10
2339,T,790,-1
2339,T,790,2
2339,S,2,7
2340,T,791,-1
2340,T,791,4
2340,S,4,11
2345,T,792,-1
2345,T,792,0
2345,S,0,8
2346,T,793,-1
2346,T,793,1
2346,S,1,9
2349,T,794,-1
2349,T,794,2
2349,S,2,11
2350,T,795,-1
2350,T,795,3
2350,S,3,15
2354,T,796,-1
2354,T,796,0
2354,S,0,10
2356,T,797,-1
2356,T,797,1
2356,S,1,5
2358,T,798,-1
2358,T,798,4
2358,S,4,12
2363,T,799,-1
2363,T,799,2
2363,S,2,11
2368,T,800,-1
2368,T,800,3
2368,S,3,14
2369,T,801,-1
2369,T,801,0
2369,S,0,9
2370,T,802,-1
2370,T,802,1
2370,S,1,10
2371,T,803,-1
2371,T,803,4
2371,S,4,9
2376,T,804,-1
2376,T,804,2
2376,S,2,9
2380,T,805,-1
2380,T,805,1
2380,S,1,14
2381,T,806,-1
2381,T,806,0
2381,S,0,15
2382,T,807,-1
2382,T,807,3
2382,S,3,16
2387,T,808,-1
2387,T,808,2
2387,S,2,5
2390,T,809,-1
2390,T,809,4
2390,S,4,7
2393,T,810,-1
2393,T,810,2
2393,S,2,14
2394,T,811,-1
2394,T,811,1
2394,S,1,5
2395,T,812,-1
2396,T,812,0
2396,S,0,11
2400,T,813,-1
2400,T,813,3
2400,S,3,15
2401,T,814,-1
2401,T,814,1
2401,S,1,13
2404,T,815,-1
2404,T,815,4
2404,S,4,14
2405,T,816,-1
2406,T,817,-1
2407,T,817,2
2407,S,2,14
2407,T,816,0
2407,S,0,15
2410,T,818,-1
2414,T,818,1
2414,S,1,9
2415,T,819,-1
2415,T,819,3
2415,S,3,15
2420,T,820,-1
2420,T,820,4
2420,S,4,5
2424,T,821,-1
2424,T,821,0
2424,S,0,14
2425,T,822,-1
2425,T,822,2
2425,S,2,9
2430,T,823,-1
2430,T,823,1
2430,S,1,12
2434,T,824,-1
2434,T,824,2
2434,S,2,12
2439,T,825,-1
2439,T,825,0
2439,S,0,8
2441,T,826,-1
2441,T,826,3
2441,S,3,7
2445,T,827,-1
2445,T,827,1
2445,S,1,11
2450,T,828,-1
2450,T,828,3
2450,S,3,11
2453,T,829,-1
2453,T,829,2
2453,S,2,10
2456,T,830,-1
2456,T,830,0
2456,S,0,11
2461,T,831,-1
2461,T,831,3
2461,S,3,9
2465,T,832,-1
2465,T,832,1
2465,S,1,8
2466,T,833,-1
2466,T,833,2
2466,S,2,10
2468,T,834,-1
2468,T,834,0
2468,S,0,6
2472,T,835,-1
2472,T,835,3
2472,S,3,15
2473,T,836,-1
2473,T,836,1
2473,S,1,5
2475,T,837,-1
2475,T,837,0
2475,S,0,13
2478,T,838,-1
2478,T,838,1
2478,S,1,7
2480,T,839,-1
2480,T,839,2
2480,S,2,10
2483,T,840,-1
2483,T,840,4
2483,S,4,6
2484,T,841,-1
2485,T,841,1
2485,S,1,5
2488,T,842,-1
2488,T,842,3
2488,S,3,11
2489,T,843,-1
2489,T,843,0
2489,S,0,7
2490,T,844,-1
2490,T,844,1
2490,S,1,7
2492,T,845,-1
2492,T,845,2
2492,S,2,16
2496,T,846,-1
2496,T,846,0
2496,S,0,14
2501,T,847,-1
2501,T,847,1
2501,S,1,11
2503,T,848,-1
2503,T,848,3
2503,S,3,14
2507,T,849,-1
2507,T,849,4
2507,S,4,12
2512,T,850,-1
2512,T,850,0
2512,S,0,8
2516,T,851,-1
2516,T,851,2
2516,S,2,14
2520,T,852,-1
2520,T,852,1
2520,S,1,10
2521,T,853,-1
2521,T,853,0
2521,S,0,9
2526,T,854,-1
2526,T,854,3
2526,S,3,11
2527,T,855,-1
2527,T,855,4
2527,S,4,12
2529,T,856,-1
2530,T,856,2
2530,S,2,13
2533,T,857,-1
2533,T,857,1
2533,S,1,6
2534,T,858,-1
2534,T,858,0
2534,S,0,9
2538,T,859,-1
2538,T,859,3
2538,S,3,12
2539,T,860,-1
2539,T,860,1
2539,S,1,16
2542,T,861,-1
2542,T,861,4
2542,S,4,15
2543,T,862,-1
2543,T,862,2
2543,S,2,15
2548,T,863,-1
2548,T,863,0
2548,S,0,11
2551,T,864,-1
2551,T,864,3
2551,S,3,9
2553,T,865,-1
2554,T,866,-1
2555,T,865,1
2555,S,1,14
2557,T,866,4
2557,S,4,10
2558,T,867,-1
2558,T,867,2
2558,S,2,6
2561,T,868,-1
2561,T,868,3
2561,S,3,8
2566,T,869,-1
2566,T,869,2
2566,S,2,16
2570,T,870,-1
2570,T,870,3
2570,S,3,16
2575,T,871,-1
2575,T,871,0
2575,S,0,13
2577,T,872,-1
2577,T,872,1
2577,S,1,16
2578,T,873,-1
2578,T,873,4
2578,S,4,12
2582,T,874,-1
2582,T,874,2
2582,S,2,5
2587,T,875,-1
2587,T,875,3
2587,S,3,14
2591,T,876,-1
2591,T,876,0
2591,S,0,8
2594,T,877,-1
2594,T,877,1
2594,S,1,6
2599,T,878,-1
2599,T,878,2
2599,S,2,16
2601,T,879,-1
2601,T,879,3
2601,S,3,15
2605,T,880,-1
2605,T,880,0
2605,S,0,14
2607,T,881,-1
2607,T,881,1
2607,S,1,8
2608,T,882,-1
2608,T,882,4
2608,S,4,14
2610,T,883,-1
2612,T,884,-1
2615,T,884,2
2615,S,2,5
2615,T,883,1
2615,S,1,16
2616,T,885,-1
2616,T,885,3
2616,S,3,10
2618,T,886,-1
2619,T,886,0
2619,S,0,6
2620,T,887,-1
2620,T,887,2
2620,S,2,5
2621,T,888,-1
2622,T,888,4
2622,S,4,15
2623,T,889,-1
2625,T,889,2
2625,S,2,6
2627,T,890,-1
2627,T,890,3
2627,S,3,12
2629,T,891,-1
2629,T,891,0
2629,S,0,16
2632,T,892,-1
2632,T,892,2
2632,S,2,9
2633,T,893,-1
2633,T,893,1
2633,S,1,6
2636,T,894,-1
2637,T,894,4
2637,S,4,13
2641,T,895,-1
2641,T,895,3
2641,S,3,8
2642,T,896,-1
2642,T,896,2
2642,S,2,14
2646,T,897,-1
2646,T,897,1
2646,S,1,5
2650,T,898,-1
2650,T,898,0
2650,S,0,5
2652,T,899,-1
2652,T,899,1
2652,S,1,6
2656,T,900,-1
2656,T,900,2
2656,S,2,14
2660,T,901,-1
2660,T,901,0
2660,S,0,5
2665,T,902,-1
2665,T,902,3
2665,S,3,11
2666,T,903,-1
2666,T,903,1
2666,S,1,13
2671,T,904,-1
2671,T,904,2
2671,S,2,5
2674,T,905,-1
2674,T,905,0
2674,S,0,11
2677,T,906,-1
2677,T,906,3
2677,S,3,9
2679,T,907,-1
2679,T,907,2
2679,S,2,16
2684,T,908,-1
2684,T,908,1
2684,S,1,6
2685,T,909,-1
2685,T,909,0
2685,S,0,14
2686,T,910,-1
2686,T,910,3
2686,S,3,7
2688,T,911,-1
2688,T,911,4
2688,S,4,9
2693,T,912,-1
2693,T,912,3
2693,S,3,11
2697,T,913,-1
2697,T,913,2
2697,S,2,9
2700,T,914,-1
2700,T,914,0
2700,S,0,16
2703,T,915,-1
2703,T,915,1
2703,S,1,12
2706,T,916,-1
2706,T,916,3
2706,S,3,9
2708,T,917,-1
2708,T,917,2
2708,S,2,16
2709,T,918,-1
2709,T,918,4
2709,S,4,10
2710,T,919,-1
2713,T,920,-1
2715,T,919,1
2715,S,1,8
2715,T,920,3
2715,S,3,10
2718,T,921,-1
2718,T,921,0
2718,S,0,7
2723,T,922,-1
2723,T,922,1
2723,S,1,16
2727,T,923,-1
2727,T,923,0
2727,S,0,7
2729,T,924,-1
2729,T,924,3
2729,S,3,9
2733,T,925,-1
2733,T,925,2
2733,S,2,13
2735,T,926,-1
2735,T,926,0
2735,S,0,8
2738,T,927,-1
2738,T,927,3
2738,S,3,16
2741,T,928,-1
2741,T,928,1
2741,S,1,8
2742,T,929,-1
2742,T,929,4
2742,S,4,14
2746,T,930,-1
2746,T,930,2
2746,S,2,11
2751,T,931,-1
2751,T,931,1
2751,S,1,14
2754,T,932,-1
2754,T,932,0
2754,S,0,6
2755,T,933,-1
2755,T,933,3
2755,S,3,9
2760,T,934,-1
2760,T,934,2
2760,S,2,16
2761,T,935,-1
2761,T,935,0
2761,S,0,9
2764,T,936,-1
2764,T,936,3
2764,S,3,15
2765,T,937,-1
2765,T,937,1
2765,S,1,15
2768,T,938,-1
2768,T,938,4
2768,S,4,15
2770,T,939,-1
2770,T,939,0
2770,S,0,14
2771,T,940,-1
2772,T,941,-1
2776,T,940,2
2776,S,2,14
2777,T,942,-1
2779,T,943,-1
2779,T,941,3
2779,S,3,15
2780,T,942,1
2780,S,1,14
2783,T,944,-1
2783,T,943,4
2783,S,4,5
2784,T,944,0
2784,S,0,9
2788,T,945,-1
2788,T,945,4
2788,S,4,7
2789,T,946,-1
2790,T,946,2
2790,S,2,16
2792,T,947,-1
2793,T,947,0
2793,S,0,6
2795,T,948,-1
2795,T,948,1
2795,S,1,11
2799,T,949,-1
2799,T,949,0
2799,S,0,9
2802,T,950,-1
2802,T,950,3
2802,S,3,7
2803,T,951,-1
2803,T,951,4
2803,S,4,16
2805,T,952,-1
2806,T,952,2
2806,S,2,12
2810,T,953,-1
2810,T,953,1
2810,S,1,11
2811,T,954,-1
2811,T,954,3
2811,S,3,13
2816,T,955,-1
2816,T,955,0
2816,S,0,7
2819,T,956,-1
2819,T,956,2
2819,S,2,9
2820,T,957,-1
2820,T,957,4
2820,S,4,16
2822,T,958,-1
2822,T,958,1
2822,S,1,10
2827,T,959,-1
2827,T,959,0
2827,S,0,6
2832,T,960,-1
2832,T,960,2
2832,S,2,12
2837,T,961,-1
2837,T,961,0
2837,S,0,12
2841,T,962,-1
2841,T,962,3
2841,S,3,11
2842,T,963,-1
2842,T,963,1
2842,S,1,12
2847,T,964,-1
2847,T,964,2
2847,S,2,6
2850,T,965,-1
2850,T,965,0
2850,S,0,14
2855,T,966,-1
2855,T,966,2
2855,S,2,5
2859,T,967,-1
2859,T,967,3
2859,S,3,12
2860,T,968,-1
2860,T,968,1
2860,S,1,7
2865,T,969,-1
2865,T,969,0
2865,S,0,12
2870,T,970,-1
2870,T,970,1
2870,S,1,16
2875,T,971,-1
2875,T,971,3
2875,S,3,16
2878,T,972,-1
2878,T,972,2
2878,S,2,13
2883,T,973,-1
2883,T,973,0
2883,S,0,15
2885,T,974,-1
2885,T,974,4
2885,S,4,13
2886,T,975,-1
2886,T,975,1
2886,S,1,5
2891,T,976,-1
2891,T,976,2
2891,S,2,10
2893,T,977,-1
2893,T,977,3
2893,S,3,11
2897,T,978,-1
2897,T,978,1
2897,S,1,14
2898,T,979,-1
2898,T,979,0
2898,S,0,10
2899,T,980,-1
2899,T,980,4
2899,S,4,7
2900,T,981,-1
2901,T,982,-1
2901,T,981,2
2901,S,2,7
2903,T,983,-1
2904,T,982,3
2904,S,3,14
2906,T,983,4
2906,S,4,15
2907,T,984,-1
2908,T,985,-1
2908,T,985,2
2908,S,2,9
2908,T,984,0
2908,S,0,16
2909,T,986,-1
2911,T,986,1
2911,S,1,6
2914,T,987,-1
2917,T,987,2
2917,S,2,8
2919,T,988,-1
2919,T,988,1
2919,S,1,15
2922,T,989,-1
2922,T,989,3
2922,S,3,11
2927,T,990,-1
2927,T,990,0
2927,S,0,11
2929,T,991,-1
2929,T,991,2
2929,S,2,10
2932,T,992,-1
2932,T,992,4
2932,S,4,15
2933,T,993,-1
2933,T,993,3
2933,S,3,7
2935,T,994,-1
2935,T,994,1
2935,S,1,8
2939,T,995,-1
2939,T,995,0
2939,S,0,15
2944,T,996,-1
2944,T,996,2
2944,S,2,10
2947,T,997,-1
2947,T,997,1
2947,S,1,7
2948,T,998,-1
2948,T,998,3
2948,S,3,12
2952,T,999,-1
2952,T,999,4
2952,S,4,11
